id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18069521,Great apartment between Copacabana and Sugar Loaf,59306509,Monica,,Botafogo,-22.9549,-43.17463,Entire home/apt,436,2,41,2021-12-14,0.79,3,18,18,
18071150,Espetacular apto em frente a praia.,16278516,Paula,,Barra da Tijuca,-23.00865,-43.35583,Entire home/apt,650,3,2,2019-01-01,0.04,1,361,0,
18071491,Quarto com Ar na Praia do Flamengo!,83187289,Rosangela,,Flamengo,-22.9311,-43.17507,Private room,99,2,7,2019-06-23,0.13,1,179,0,
18073155,Casa no Recreio,64804499,Bianca,,Recreio dos Bandeirantes,-23.02056,-43.48669,Entire home/apt,364,2,88,2021-12-12,4.29,1,329,54,
18077748,Apartamento lindo e aconchegante,107030868,Bianca,,Flamengo,-22.93529,-43.17857,Entire home/apt,407,2,16,2021-12-04,0.30,2,170,3,
18077933,"Complete apartment in Botafogo, up to 8 people",124477317,Raphael,,Botafogo,-22.95148,-43.18658,Entire home/apt,614,2,19,2021-11-10,0.33,1,150,1,
18079348,$ Cheap Hostel ✌ Superb Services ⦿ Best Location,67850207,Tupiniquim Hostel,,Botafogo,-22.95483,-43.18653,Shared room,113,1,13,2021-12-03,0.23,12,175,5,
18079387,Fique à vontade,124493871,Celma,,Penha,-22.83945,-43.2797,Private room,60,2,29,2019-05-20,0.51,1,84,0,
18087389,Alugo Suites CASA Itanhangá/Barra METRO/BRT/PRAIA,124560348,Claudio Espinheira D Oliveira,,Itanhangá,-22.98389,-43.30244,Private room,221,2,12,2020-02-25,0.23,2,361,0,
18089203,Flat na Praia da Barra,116392605,Plinio,,Barra da Tijuca,-23.0111,-43.35011,Private room,360,1,1,2021-01-03,0.08,2,0,1,
18094458,"Studio moderno, aconchegante, elegante e seguro.",124622041,Cesar,,Centro,-22.91317,-43.19099,Entire home/apt,300,2,0,,,1,180,0,
18095211,Peaceful and well localized studio at Copacabana,91654021,Daniel,,Copacabana,-22.96799,-43.1852,Entire home/apt,616,5,0,,,176,53,0,
18095921,Cool bedroom for 3 people Copacabana,91654021,Daniel,,Copacabana,-22.96752,-43.18594,Private room,430,3,0,,,176,365,0,
18098664,Studio em Copacabana com tudo o que você precisa,124655194,Elizabeth,,Copacabana,-22.97709,-43.19107,Entire home/apt,757,4,23,2021-03-01,0.44,2,0,3,
18103506,Quarto - Barra da Tijuca,124695978,Nadiele,,Jacarepaguá,-22.9722,-43.40286,Private room,307,1,0,,,1,365,0,
18104722,Excellent LOCATION in cheap prices!,121394011,João Pedro,,Copacabana,-22.98064,-43.19148,Private room,280,3,4,2019-10-09,0.08,1,87,0,
18105960,Lindo apartamento Copacabana 3 mil mensal c taxas.,108468103,Mani Eliza,,Copacabana,-22.96903,-43.18682,Entire home/apt,400,10,6,2021-01-17,0.10,2,114,1,
18106974,Flat na praia da Barra da Tijuca (1QTO+SALA+COZ. ),70816030,Eduardo,,Barra da Tijuca,-23.0115,-43.32871,Entire home/apt,320,2,1,2018-02-14,0.02,1,0,0,
18110467,Loft Tropical - Barra de Guaratiba,11268009,Lilian,,Barra de Guaratiba,-23.02655,-43.5466,Entire home/apt,521,1,109,2021-12-12,1.99,3,300,36,
18129745,⚘ Beautiful Ensuite Private Room Near ☀ Copacabana,67850207,Tupiniquim Hostel,,Botafogo,-22.95483,-43.18653,Private room,505,1,1,2020-10-25,0.07,12,162,0,
18134491,Flat Duplex Ipanema All Service Luxo Com Serviços,95597326,Veronica,,Lagoa,-22.97967,-43.20512,Entire home/apt,400,30,2,2018-06-04,0.04,3,0,0,
18137088,Copacabana★ Best Location ★Charming★ 3 min Beach ⛱,8267986,Nino,,Copacabana,-22.96339,-43.17526,Entire home/apt,549,3,241,2021-12-15,4.25,2,152,39,
18138372,Quarto em apt vintage na Glória,6668899,Paulo Marcos,,Glória,-22.92243,-43.17583,Private room,130,7,12,2021-03-06,0.22,7,317,2,
18140520,Apartamento inteiro Parque Olímpico!,23454898,Jaqueline,,Jacarepaguá,-22.97023,-43.38992,Entire home/apt,298,4,5,2021-09-05,0.10,1,319,1,
18143169,❀ Comfy En Suite ♤ Private Room ❖ Near Ipanema ✌,67850207,Tupiniquim Hostel,,Botafogo,-22.95483,-43.18653,Private room,505,1,2,2019-11-22,0.05,12,173,0,
18146750,Ipanema  PERTO DE TUDO    apartamento bem equipado,14001603,Pedro Felipe,,Ipanema,-22.98265,-43.20248,Entire home/apt,1129,2,3,2019-03-06,0.06,4,133,0,
18150618,"Apt Praia da Reserva, Barra c Desconto Esp. no Mes",125151411,Rosângela,,Barra da Tijuca,-23.00823,-43.42628,Entire home/apt,300,2,19,2021-11-15,0.37,1,312,8,
18150972,Cobertura dúplex no recreio dos bandeirantes,125131191,Alberto,,Recreio dos Bandeirantes,-23.002,-43.43198,Entire home/apt,1000,1,0,,,1,180,0,
18154297,"Best location, most wonderful city!",261954,Elisa,,Leblon,-22.98459,-43.23111,Private room,449,1,15,2020-03-13,0.29,3,348,0,
18154964,Um quarto bem arejado com banheiro privativo.,125194968,Edinea,,São Cristóvão,-22.90658,-43.22039,Private room,424,5,0,,,1,365,0,
18156037,Apto  aconchegante - Praia do Recreio- Wi-Fi 250m,125200332,Maria José,,Recreio dos Bandeirantes,-23.01874,-43.4602,Entire home/apt,371,3,25,2021-11-15,0.44,1,309,7,
18156834,Excelente Cobertura Duplex 2 Quartos e Terraço,125212750,Luigi,,Copacabana,-22.97582,-43.18967,Entire home/apt,450,3,0,,,4,219,0,
18159452,A nice room at Ipanema Beach,23226023,Elizabeth,,Ipanema,-22.98317,-43.20284,Private room,150,2,28,2020-02-22,0.50,1,54,0,
18159534,"Quarto RIOCENTRO, Eventos na região e Praias",561376,Denise,,Camorim,-22.97991,-43.41484,Private room,136,2,28,2019-11-09,0.50,1,79,0,
18160353,"OPORTUNIDADE,CONHEÇA RJ alugando um lugar ESPECIAL",14591285,Ivan Gil,,Humaitá,-22.9566,-43.20377,Private room,748,2,0,,,2,365,0,
18161050,Copacabana - Apto Completo - ótima localização,125261678,Herminio,,Copacabana,-22.96539,-43.18192,Entire home/apt,220,5,4,2020-01-07,0.08,1,355,0,
18161280,Ap de frente para o Barra shopping,125262960,Patricia,,Barra da Tijuca,-22.99878,-43.35583,Private room,1545,30,0,,,1,365,0,
18179919,Ótimo apartamento em Copacabana,93209685,Rita,,Copacabana,-22.96829,-43.18707,Entire home/apt,379,3,18,2021-11-02,0.33,1,159,1,
18180498,"Great apartment for couples, friends or family",45742164,Sóren,,Jardim Botânico,-22.96467,-43.22282,Entire home/apt,851,7,0,,,2,358,0,
18187383,BEST LOCATION IN COPACABANA 4 - ROOM MAR,80105840,Sonia,,Copacabana,-22.977592,-43.191483,Private room,171,4,66,2021-12-02,1.16,4,323,7,
18195845,Copacabana 1 block away from beach Sugar loaf view,55097837,Suzana,,Copacabana,-22.97796,-43.19262,Entire home/apt,857,5,1,2021-08-18,0.23,1,15,1,
18196600,Chalé charmoso e aconchegante. Com 1200 m2.,110874060,Gabrielle,,Jacarepaguá,-22.92646,-43.40087,Entire home/apt,471,1,9,2021-07-04,0.16,3,364,1,
18207511,Conforto e charme no melhor do Leblon!,19632208,Carla,,Leblon,-22.98054,-43.22517,Entire home/apt,1000,2,4,2019-04-08,0.08,1,166,0,
18214173,COZY PENTHOUSE DUPLEX -  2 BEDROOMS COPACABANA,8417940,Tanguy,,Copacabana,-22.98301,-43.19407,Entire home/apt,1285,3,33,2021-03-01,0.58,2,341,2,
18246176,Moderno 2 quartos em Ipanema,823800,Rafaella,,Ipanema,-22.98208,-43.2009,Entire home/apt,766,3,11,2021-11-16,0.27,27,28,6,
18252795,2 quartos aconchegantes com garagem,126143211,Maria,,Campinho,-22.88506,-43.35238,Entire home/apt,511,1,0,,,1,365,0,
18254299,Quarto (4 pax) | Apto em frente ao Parque Olímpico,95758714,Tiago,,Barra da Tijuca,-22.97383,-43.39421,Private room,80,1,12,2019-11-10,0.23,2,262,0,
18261844,Ipanema/Brand New 01 Bedroom Apt Up To 02 Guests,11148031,Franco,,Ipanema,-22.98412,-43.19605,Entire home/apt,289,4,87,2021-11-15,1.54,2,335,16,
18266182,Excelente Studio esq Praia,13475064,Marcelo,,Copacabana,-22.97721,-43.19065,Entire home/apt,810,5,0,,,1,362,0,
18268643,Apartamento São Cristóvão - Centro-Rio de Janeiro,105047991,Josiara,,São Cristóvão,-22.90152,-43.22857,Entire home/apt,76,1,17,2020-02-18,0.30,1,208,0,
18269210,Quarto solteiro vista livre,114159300,Aldamara,,Tijuca,-22.93565,-43.24278,Private room,80,2,16,2021-10-03,0.44,1,360,6,
18272783,Alugo Suite em Santa Teresa,2490810,Fatima,,Santa Teresa,-22.91543,-43.18146,Shared room,150,2,1,2017-12-18,0.02,1,365,0,
18280216,Penthouse overlooking Copacabana beach,126398022,Meireles,,Copacabana,-22.96783,-43.17652,Entire home/apt,851,2,115,2021-11-14,2.03,1,1,28,
18292892,Quarto zona sul,44020245,Renata,,Copacabana,-22.97256,-43.19287,Private room,250,4,2,2018-12-02,0.04,3,360,0,
18294244,Charming & Cozy ground floor apartment,98724609,Tatiana & Wouter,,Botafogo,-22.95443,-43.19501,Entire home/apt,461,2,37,2021-11-16,0.74,1,122,9,
18305065,Quarto  na Praia da  Barra da Tijuca-RJ,126600942,Telma,,Barra da Tijuca,-23.01121,-43.33007,Private room,115,2,24,2021-11-09,0.44,1,51,4,
18306925,Cobertura Duplex Ipanema - 3 quadras praia Ipanema,126616767,Mara Malek,,Ipanema,-22.98409,-43.20061,Entire home/apt,2950,3,48,2021-11-21,0.91,2,284,10,
18326112,Cobertura espaçosa 150m da Praia Copacabana/Leme,43383263,Adelia,,Copacabana,-22.96209,-43.17419,Entire home/apt,900,1,3,2017-11-24,0.05,1,85,0,
18335658,Leblon Luxo Vista CristoCompletoPara5 Pessoas,60029959,Francisco E Angela,,Leblon,-22.98681,-43.22379,Entire home/apt,607,3,78,2021-12-19,1.38,2,307,19,
18340291,"Bairro nobre, com facilidades para o turista.",513654,Ana Amelia,,Barra da Tijuca,-23.01004,-43.30853,Entire home/apt,800,3,2,2017-09-25,0.04,1,354,0,
18346067,HALLUCINATORY 6 bedrooms in front of beach IPANEMA,91654021,Daniel,,Ipanema,-22.98603,-43.20021,Entire home/apt,2290,120,0,,,176,365,0,
18346333,Família a base de tudo!,114877442,Eliane,,Copacabana,-22.97155,-43.18795,Private room,350,1,4,2020-02-26,0.11,3,363,0,
18347091,Casa colonial,126969136,Vania,,Tanque,-22.90913,-43.36765,Entire home/apt,148,3,0,,,1,365,0,
18354334,Quarto (2 pax) | Apto em frente ao Parque Olímpico,95758714,Tiago,,Barra da Tijuca,-22.97409,-43.39245,Private room,95,1,8,2019-10-06,0.15,2,262,0,
18357257,Copacabana newly updated bed.with bath near beach,15151058,Sandra,,Copacabana,-22.98371,-43.19251,Entire home/apt,110,2,41,2020-03-05,0.77,2,238,0,
18359768,Casa Colonial Freguesia Jpa RJ,67098495,Marilena,,Freguesia (Jacarepaguá),-22.9324,-43.34458,Shared room,140,1,0,,,3,365,0,
18373593,Flat Perfeito,26922576,Maria Jose,,Jacarepaguá,-22.96296,-43.39969,Entire home/apt,150,2,1,2019-01-01,0.03,3,0,0,
18375433,COBERTURA DUPLEX COM PISCINA EM COPACABANA,87684856,Vilma,,Copacabana,-22.96499,-43.18366,Entire home/apt,593,2,54,2021-12-20,0.95,1,45,8,
18376819,Em Frente à Praia  e ao lado do Garota da Urca,32347424,Alexandre,,Urca,-22.94866,-43.16391,Entire home/apt,1500,2,23,2021-11-06,0.42,1,353,4,
18381658,Studio renovado com Varanda em Copacabana!,74463624,Mozart,,Copacabana,-22.96139,-43.17594,Entire home/apt,1147,3,16,2021-12-14,0.41,59,296,11,
18386381,KS RESIDENCE - Apt Completo p/ 3 pessoas,3106503,Stephan Oliveira,,Barra da Tijuca,-23.00813,-43.30869,Entire home/apt,774,1,4,2021-05-20,0.09,2,340,2,
18388265,Lagoa vista inesquecível 5 min de Ipanema e Copa,7569307,Rejane E Mauro,,Lagoa,-22.97714,-43.19799,Entire home/apt,813,2,0,,,2,21,0,
18392752,Belo apartamento em bairro charmoso da zona sul!,127402918,Savio,,Botafogo,-22.94923,-43.18517,Entire home/apt,258,3,6,2019-01-16,0.12,1,322,0,
18392779,Super View Copacabana Beach Lido Square,5737780,Fabi,,Copacabana,-22.96595,-43.17452,Entire home/apt,490,4,43,2021-12-07,0.77,11,61,14,
18392984,Tiffanys Ipanema 2 suites,14314998,Rio Unique,,Ipanema,-22.98617,-43.2006,Entire home/apt,691,5,20,2019-03-31,0.39,22,173,0,
18393419,"Leblon: praia, metrô na porta e vaga na garagem!",2513825,Newton,,Leblon,-22.985149,-43.22419,Entire home/apt,2199,3,172,2021-12-06,3.04,20,146,27,
18394104,Apartamento em Copacabana para temporada,22449682,Sandra,,Copacabana,-22.96532,-43.17997,Entire home/apt,429,2,3,2021-11-15,0.25,1,344,3,
18394276,3 Quartos arejado e confortável no Leblon - Santos,125395131,Jose,,Leblon,-22.98206,-43.21621,Entire home/apt,943,4,53,2021-11-16,1.09,2,340,10,
18394759,Casa da Tia.,117309092,Maria,,Freguesia (Jacarepaguá),-22.94264,-43.36044,Private room,67,2,1,2018-01-01,0.02,2,53,0,
18406514,Charmoso flat Copacabana na  quadra da praia,105640833,Marcelo Caetano,,Copacabana,-22.97026,-43.18561,Entire home/apt,300,5,0,,,1,53,0,
18406854,Apartamento mobiliado 4 quartos no Leme/Copacabana,127531221,André,,Leme,-22.96488,-43.17169,Entire home/apt,1500,10,0,,,1,180,0,
18408715,cosy apt - Ipanema & Leblon,90268480,Marcos,,Leblon,-22.98391,-43.21726,Entire home/apt,971,3,79,2021-11-28,1.41,8,7,24,
18411569,AMAZING STUDIO IN THE HEART OF COPACABANA - WI FI,51022310,Alessandra,,Copacabana,-22.9623,-43.17754,Entire home/apt,479,3,82,2021-12-14,1.46,1,14,6,
18415869,Copacabana. 50m from beach.,41462287,Leo,,Copacabana,-22.97766,-43.19187,Entire home/apt,600,2,66,2021-12-18,1.24,1,38,3,
18425242,"PRAIA DA BARRA, APARTAMENTO SALA E QUARTO",103003500,Isabela Chacon,,Barra da Tijuca,-23.00961,-43.33329,Entire home/apt,250,2,7,2019-01-26,0.13,1,346,0,
18426463,Excelente Apartamento Ano Novo e Feriados,85258087,Fernanda,,Leme,-22.96366,-43.17324,Entire home/apt,1200,2,0,,,1,328,0,
18438494,"Copacabana, 2 Quartos, Próximo a Praia, Metrô.",125183575,Igor,,Copacabana,-22.9705,-43.18599,Entire home/apt,800,5,5,2020-02-07,0.09,1,158,0,
18443769,Excelente localização - Ipanema/Copacabana,127851011,Maria Fernandes,,Ipanema,-22.98743,-43.19326,Entire home/apt,986,2,3,2021-11-15,0.06,1,58,1,
18445198,BEACH HOUSE  SEGURANÇA 24H,80338139,Cláudia,,Barra da Tijuca,-23.01213,-43.31997,Entire home/apt,4144,2,7,2021-11-01,0.13,14,261,1,
18447944,Aconchegante Apto em Ipanema,50215675,Stéphanie,,Ipanema,-22.98195,-43.21294,Entire home/apt,1000,1,14,2019-03-07,0.28,1,89,0,
18456586,Private Suite with Panoramic Views of Copacabana,15772061,Ray,,Copacabana,-22.96686,-43.18598,Private room,125,1,0,,,1,361,0,
18458814,Apart-Hotel Mediterrâneo Flat - Suíte Dupla Casal,29475411,Bruno & Ricardo,,Barra da Tijuca,-23.00377,-43.34016,Private room,593,1,40,2021-12-05,0.71,24,295,9,
18462577,Nice Apartment at Arpoador/Copacabana beach area,15196440,Anna Carolina,,Copacabana,-22.98437,-43.19069,Entire home/apt,636,4,0,,,1,224,0,
18507769,"2 QUARTOS, Posto 6 de Copacabana :-)",91717805,Marcelo,,Copacabana,-22.98085,-43.19163,Entire home/apt,264,3,2,2020-03-15,0.04,2,52,0,
18508327,"Festas e eventos num lugar único,  experimente",118410856,Adriane,,Recreio dos Bandeirantes,-23.01306,-43.47923,Entire home/apt,8543,1,0,,,1,89,0,
18520346,"Studio , Botafogo , Mobiliado, reformado  em 2020",50737346,Luiz,,Botafogo,-22.94549,-43.1818,Entire home/apt,579,5,11,2021-03-18,0.21,1,92,3,
18526086,Private room for two people near Rock in Rio,128453598,Luciene,,Taquara,-22.92831,-43.37065,Private room,159,1,0,,,1,177,0,
18539223,"Vista mar e praia de Copacabana, 3 suítes, garage2",25067261,Emma,,Copacabana,-22.98186,-43.19168,Entire home/apt,1189,3,5,2020-01-27,0.10,12,64,0,
18548932,Charming Apartment near the best beaches in Rio,128730161,Monica,,Recreio dos Bandeirantes,-23.01815,-43.49151,Entire home/apt,314,4,44,2021-12-06,0.80,1,38,12,
18562605,Copacabana/Leme penthouse apt with lovely veranda,29972204,Adriane,,Leme,-22.96249,-43.16914,Entire home/apt,350,2,16,2021-10-12,0.28,1,0,2,
18565273,Immense apartment (3 bedrooms) in Copacabana,20370177,Sylvie,,Copacabana,-22.97481,-43.19006,Entire home/apt,1000,5,4,2020-11-26,0.08,15,85,0,
18568610,LEBLON 2 QUARTOS A 100m DA PRAIA SEM VAGA/GARAGEM,532498,Luis,,Leblon,-22.98419,-43.21878,Entire home/apt,629,3,30,2021-11-15,0.58,47,342,7,
18568970,*****CINCO ESTRELAS LIMPEZA HIGIENIZAÇÃO E SEG 24H,78598801,Cláudia,,Barra da Tijuca,-23.00855,-43.33867,Entire home/apt,2057,2,8,2021-09-06,0.24,13,348,2,
18572556,2 quartos Ipanema,75153228,Roberto,,Ipanema,-22.9844,-43.20037,Entire home/apt,1100,2,9,2018-02-04,0.17,2,81,0,
18575925,"Recreio próximo praias, Riocentro, Parque Olímpico",13372759,Alexandre,,Vargem Pequena,-22.99299,-43.45207,Entire home/apt,291,2,4,2017-09-18,0.07,2,0,0,
18578333,Luxury Ipanema beach apartment,70805478,Afira,,Ipanema,-22.98634,-43.21424,Private room,800,2,10,2020-01-05,0.19,1,328,0,
18595795,Modern Studio Apartment Near Lapa,26420871,Daniel,,Santa Teresa,-22.91362,-43.19173,Entire home/apt,87,3,124,2021-08-22,2.43,1,0,19,
18613253,Maravilloso apartamento en Barra da Tijuca,84877699,Silvina Paula,,Barra da Tijuca,-23.0095,-43.32785,Entire home/apt,450,2,0,,,1,2,0,
18626136,Praia leme,129397440,Denise Eitel,,Leme,-22.96206,-43.16889,Private room,250,7,0,,,2,149,0,
18630368,Apartamento térreo com ampla área externa,74309460,Mirele,,Recreio dos Bandeirantes,-23.01964,-43.49282,Entire home/apt,314,2,40,2021-12-10,0.77,1,153,14,
18630524,Apart 5☆ Location!  Next to Copacabana Beach,79561662,Larissa,,Copacabana,-22.96486,-43.18217,Entire home/apt,586,5,122,2021-12-14,2.21,3,57,29,
18634747,Frente  mar em Copacabana,123937647,Berenice,,Copacabana,-22.97741,-43.18979,Entire home/apt,743,3,12,2021-11-16,0.23,2,302,2,
18651352,Apartamento em Copacabana a uma quadra da praia,129603370,Solange,,Copacabana,-22.97951,-43.19032,Entire home/apt,350,1,0,,,1,354,0,
18654413,"Feel home in Rio, next door to the best beaches",25341342,Isabella,,Copacabana,-22.98659,-43.19013,Private room,237,2,44,2021-10-02,0.81,4,55,3,
18657483,Quarto triplo em apartamento Copacabana,12683327,Ana Paula,,Copacabana,-22.96597,-43.18092,Private room,150,3,0,,,5,268,0,
18665199,Ipanema perto da praia,31239458,Luiz,,Ipanema,-22.98503,-43.19627,Entire home/apt,1057,4,43,2021-11-30,0.78,1,259,2,
18666676,Studio moderno com vista lateral para o mar na quadra da praia em Copacabana!,74463624,Mozart,,Copacabana,-22.9647,-43.17466,Entire home/apt,1457,3,23,2020-04-11,0.42,59,0,0,
18668478,"1/4 p 1 pessoa Copa, 1 quadra praia, rua do metrô",129745567,Cristiano,,Copacabana,-22.98018,-43.19229,Private room,1000,2,88,2021-02-26,1.61,1,52,5,
18669389,KS RESIDENCE  - Apt Completo p/2 pessoas,3106503,Stephan Oliveira,,Barra da Tijuca,-23.00872,-43.30781,Entire home/apt,502,1,24,2021-09-03,0.46,2,357,5,
18669597,Suite Confortável  -Wi-Fi - Barra,126855967,Neusi,,Centro,-22.90578,-43.1724,Private room,1600,1,0,,,1,89,0,
18669867,Leme calmo- quadra da praia.,129743804,Angela,,Leme,-22.96406,-43.17159,Private room,293,1,14,2020-02-24,0.29,1,362,0,
18670629,Quarto e sala entre Copacabana e Ipanema Arpoador,2312911,Elena,,Ipanema,-22.98507,-43.19362,Entire home/apt,757,1,177,2021-12-10,3.24,7,57,38,
18687776,Quarto aconchegante e cheiroso!,129106788,Geni,,Tauá,-22.79827,-43.18054,Private room,230,7,0,,,1,365,0,
18691400,Great localization – Ipanema 2 bedrooms,91654021,Daniel,,Ipanema,-22.9829,-43.20148,Entire home/apt,1409,3,1,2020-01-16,0.04,176,180,0,
18707312,Casa Colonial Rio de Janeiro,67098495,Marilena,,Freguesia (Jacarepaguá),-22.93546,-43.35138,Shared room,200,1,0,,,3,365,0,
18711079,A luxury Copacabana beach apartment,119214200,Michele,,Copacabana,-22.97161,-43.18675,Entire home/apt,1419,5,1,2018-01-05,0.02,1,359,0,
18719160,"Rio de Janeiro, Maracanã, UERJ, School of Samba",23687835,Anderson,,Vila Isabel,-22.91207,-43.23964,Private room,65,1,44,2021-12-18,0.83,2,139,24,
18719225,Amplo quarto/Copacabana/posto 5,126803442,Clesio,,Copacabana,-22.97269,-43.18472,Private room,180,2,10,2019-07-24,0.19,2,203,0,
18729409,Ipanema Getaway,110803615,Pedro,,Ipanema,-22.98559,-43.20129,Entire home/apt,791,2,32,2021-12-06,0.61,1,132,6,
18735071,Casa em Rio de Janeiro,67098495,Marilena,,Freguesia (Jacarepaguá),-22.93685,-43.33692,Shared room,180,2,0,,,3,365,0,
18747433,APARTAMENTO 2 SUÍTES PRAIA DO PONTAL,130418861,Sidney,,Recreio dos Bandeirantes,-23.02934,-43.47918,Entire home/apt,290,30,0,,,1,365,0,
18751562,"Fine apartment in Botafogo, Rio de Janeiro's Soho",111777147,Marcos André,,Botafogo,-22.9505,-43.19117,Entire home/apt,600,2,6,2020-02-25,0.13,1,83,0,
18755574,CASA DO RECREIO- Ambiente reservado e aconchegante,6875024,Bernardo,,Recreio dos Bandeirantes,-23.02141,-43.45121,Entire home/apt,2000,2,52,2021-11-28,0.95,1,169,27,
18765433,"""Porto Seguro"" Rio de Janeiro Ipanema",130571615,Clemildes,,Ipanema,-22.98598,-43.19411,Entire home/apt,321,1,26,2020-02-27,0.47,1,1,0,
18770568,"Apt seguro e silencioso Botafogo, Rio de Janeiro",11575137,Carol,,Botafogo,-22.95445,-43.19001,Entire home/apt,471,2,1,2021-10-13,0.40,1,78,1,
18771665,Master suite 100m2,29937105,Stephanie,,Alto da Boa Vista,-22.97382,-43.23437,Private room,2500,1,0,,,2,365,0,
18784741,"Studio em Ipanema, a 50 metros da praia",130142302,Aparecida,,Ipanema,-22.98465,-43.21212,Entire home/apt,357,2,61,2021-12-05,1.16,1,297,14,
18791020,"Leblon: Apt com vista, junto Metrô,2 quadras praia",130787844,Frederico,,Leblon,-22.98264,-43.2164,Entire home/apt,829,3,25,2021-11-17,0.48,1,62,4,
18793622,Ideal location Luxury Security 4br 60 FT to Beach,11102571,Gilda D. & M. Alex,,Leblon,-22.98624,-43.22514,Entire home/apt,1690,2,53,2021-10-25,1.19,1,97,12,
18801858,Apartamento em Copacabana,97274279,Daniel,,Copacabana,-22.98157,-43.19276,Entire home/apt,186,1,18,2021-11-15,0.35,1,294,5,
18804132,"APT,  COPACABANA,BARATA RIBEIRO, AR QUAD PRAIA",87920392,Carlos Alberto,,Copacabana,-22.96839,-43.18491,Entire home/apt,146,4,30,2021-02-20,0.56,1,357,1,
18807091,Junior Suite 20m2  with Terrace in  Casa Amarelo,50270482,Laurent,,Santa Teresa,-22.91662,-43.18259,Hotel room,9785,1,17,2021-02-26,0.33,10,0,3,
18810409,Apartamento aconchegante em Botafogo,130958879,Clelia,,Botafogo,-22.95463,-43.18286,Entire home/apt,400,3,68,2021-12-24,1.23,1,203,15,
